matchId,time_sec,minute,blue_gold,red_gold,diff
KR_7644345703,480.189,8.0,29246,30322,-1076
KR_7644345703,540.202,9.0,32107,32867,-760
KR_7644345703,600.22,10.0,35318,36708,-1390
KR_7644345703,660.225,11.0,38546,39237,-691
KR_7644345703,720.245,12.0,41739,43377,-1638
KR_7644345703,780.259,13.0,43998,47202,-3204
KR_7644345703,840.288,14.0,46624,51834,-5210
KR_7644345703,900.296,15.0,51147,55004,-3857
KR_7644345703,960.298,16.0,53468,60514,-7046
KR_7644345703,967.111,16.12,53663,60759,-7096
KR_7767366341,0.0,0.0,7000,7000,0
KR_7767366341,60.013,1.0,7437,7015,422
KR_7767366341,120.046,2.0,11598,11312,286
KR_7767366341,180.109,3.0,14607,14128,479
KR_7767366341,240.139,4.0,18656,17217,1439
KR_7767366341,300.165,5.0,21983,22289,-306
KR_7767366341,360.185,6.0,24847,24601,246
KR_7767366341,420.214,7.0,29228,28577,651
KR_7767366341,480.237,8.0,33422,31510,1912
KR_7767366341,540.264,9.0,36516,36069,447
KR_7767366341,600.284,10.0,40582,39255,1327
KR_7767366341,660.294,11.0,43945,43473,472
KR_7767366341,720.315,12.01,46650,45536,1114
KR_7767366341,780.322,13.01,48847,49505,-658
KR_7767366341,840.348,14.01,52681,52404,277
KR_7767366341,900.37,15.01,56182,55099,1083
KR_7767366341,960.37,16.01,59313,57683,1630
KR_7767366341,1020.376,17.01,62832,61478,1354
KR_7767366341,1080.38,18.01,65665,63879,1786
KR_7767366341,1140.392,19.01,68767,67891,876
KR_7767366341,1200.417,20.01,72352,70181,2171
KR_7767366341,1215.614,20.26,74146,70951,3195
KR_7743731507,0.0,0.0,7000,7000,0
KR_7743731507,60.008,1.0,8186,7373,813
KR_7743731507,120.035,2.0,12108,11241,867
KR_7743731507,180.123,3.0,15912,14610,1302
KR_7743731507,240.125,4.0,18780,17626,1154
KR_7743731507,300.165,5.0,22766,21165,1601
KR_7743731507,360.192,6.0,26162,24330,1832
KR_7743731507,420.214,7.0,29483,29080,403
KR_7743731507,480.239,8.0,33968,31827,2141
KR_7743731507,540.249,9.0,37007,36368,639
KR_7743731507,600.257,10.0,39938,40049,-111
KR_7743731507,660.287,11.0,44155,42678,1477
KR_7743731507,720.295,12.0,47391,45901,1490
KR_7743731507,780.306,13.01,50417,48168,2249
KR_7743731507,840.33,14.01,54443,51951,2492
KR_7743731507,900.361,15.01,56916,54124,2792
KR_7743731507,959.99,16.0,62051,56673,5378
KR_7778923210,0.0,0.0,7000,7000,0
KR_7778923210,60.028,1.0,7023,7427,-404
KR_7778923210,120.03,2.0,9284,10059,-775
KR_7778923210,180.05,3.0,11684,12424,-740
KR_7778923210,240.082,4.0,14204,14804,-600
KR_7778923210,300.151,5.0,16915,17863,-948
KR_7778923210,360.171,6.0,20640,20794,-154
KR_7778923210,420.172,7.0,24485,25616,-1131
KR_7778923210,480.178,8.0,28002,28388,-386
KR_7778923210,540.189,9.0,31511,32057,-546
KR_7778923210,600.205,10.0,33923,35647,-1724
KR_7778923210,660.218,11.0,37198,38713,-1515
KR_7778923210,720.231,12.0,39933,42067,-2134
KR_7778923210,780.235,13.0,42464,44831,-2367
KR_7778923210,840.246,14.0,46013,48039,-2026
KR_7778923210,900.255,15.0,48447,51641,-3194
KR_7778923210,944.163,15.74,50690,54352,-3662
KR_7683483039,0.0,0.0,7000,7000,0
KR_7683483039,60.018,1.0,7015,7015,0
KR_7683483039,120.039,2.0,9542,10204,-662
KR_7683483039,180.05,3.0,11854,13150,-1296
KR_7683483039,240.074,4.0,15693,16631,-938
KR_7683483039,300.118,5.0,19080,20491,-1411
KR_7683483039,360.151,6.0,21869,22824,-955
KR_7683483039,420.161,7.0,25369,26703,-1334
KR_7683483039,480.173,8.0,28145,30163,-2018
KR_7683483039,540.185,9.0,30655,32416,-1761
KR_7683483039,600.207,10.0,33292,35370,-2078
KR_7683483039,660.221,11.0,37502,38899,-1397
KR_7683483039,720.241,12.0,40611,42086,-1475
KR_7683483039,780.243,13.0,44524,44518,6
KR_7683483039,840.254,14.0,47327,46993,334
KR_7683483039,900.286,15.0,50211,50715,-504
KR_7683483039,960.302,16.01,53410,53475,-65
KR_7683483039,1020.322,17.01,55738,56949,-1211
KR_7683483039,1080.342,18.01,60659,58965,1694
KR_7683483039,1140.375,19.01,63875,62457,1418
KR_7683483039,1200.387,20.01,66470,64744,1726
KR_7683483039,1260.392,21.01,70401,67467,2934
KR_7683483039,1265.802,21.1,70616,67632,2984
KR_7743976781,0.0,0.0,7000,7000,0
KR_7743976781,60.03,1.0,7015,7015,0
KR_7743976781,120.057,2.0,10155,10415,-260
KR_7743976781,180.152,3.0,12589,13148,-559
KR_7743976781,240.175,4.0,16207,16294,-87
KR_7743976781,300.181,5.0,19687,20239,-552
KR_7743976781,360.199,6.0,22374,24065,-1691
KR_7743976781,420.206,7.0,26720,27240,-520
KR_7743976781,480.227,8.0,29514,30889,-1375
KR_7743976781,540.245,9.0,32979,33790,-811
KR_7743976781,600.274,10.0,36417,36794,-377
KR_7743976781,660.302,11.01,39323,39717,-394
KR_7743976781,720.308,12.01,42601,43467,-866
KR_7743976781,780.314,13.01,45315,46152,-837
KR_7743976781,840.319,14.01,47780,48479,-699
KR_7743976781,900.348,15.01,52708,50888,1820
KR_7743976781,960.372,16.01,55285,54109,1176
KR_7743976781,1020.4,17.01,58197,57724,473
KR_7743976781,1080.419,18.01,61646,61444,202
KR_7743976781,1140.42,19.01,65141,64302,839
KR_7743976781,1158.355,19.31,67228,64842,2386
KR_7770170588,0.0,0.0,7000,7000,0
KR_7770170588,60.015,1.0,7015,7048,-33
KR_7770170588,120.044,2.0,10695,9968,727
KR_7770170588,180.134,3.0,13453,13305,148
KR_7770170588,240.155,4.0,17217,16165,1052
KR_7770170588,300.159,5.0,20145,19751,394
KR_7770170588,360.179,6.0,24158,24077,81
KR_7770170588,420.191,7.0,28252,27584,668
KR_7770170588,480.21,8.0,30883,29943,940
KR_7770170588,540.231,9.0,35333,33025,2308
KR_7770170588,600.24,10.0,38805,35877,2928
KR_7770170588,660.268,11.0,41583,39687,1896
KR_7770170588,720.299,12.0,44650,42142,2508
KR_7770170588,780.317,13.01,47048,44667,2381
KR_7770170588,840.332,14.01,51332,47472,3860
KR_7770170588,900.351,15.01,54664,50995,3669
KR_7770170588,960.358,16.01,57616,53566,4050
KR_7770170588,1020.373,17.01,60414,56226,4188
KR_7770170588,1068.245,17.8,64733,58164,6569
KR_7778798017,0.0,0.0,7000,7000,0
KR_7778798017,60.003,1.0,7418,7427,-9
KR_7778798017,120.026,2.0,10379,9965,414
KR_7778798017,180.11,3.0,13487,13511,-24
KR_7778798017,240.132,4.0,16733,16423,310
KR_7778798017,300.141,5.0,21362,19913,1449
KR_7778798017,360.164,6.0,24676,23289,1387
KR_7778798017,420.179,7.0,29025,27425,1600
KR_7778798017,480.18,8.0,32207,31655,552
KR_7778798017,540.195,9.0,36448,35145,1303
KR_7778798017,600.218,10.0,38771,37869,902
KR_7778798017,660.25,11.0,41414,41858,-444
KR_7778798017,720.278,12.0,44490,45180,-690
KR_7778798017,780.299,13.0,48240,48407,-167
KR_7778798017,840.326,14.01,50617,52851,-2234
KR_7778798017,900.351,15.01,55485,56076,-591
KR_7778798017,960.378,16.01,58051,59711,-1660
KR_7778798017,1020.387,17.01,61187,62356,-1169
KR_7778798017,1068.516,17.81,62738,65544,-2806
KR_7769861873,0.0,0.0,7000,7000,0
KR_7769861873,60.014,1.0,7015,7015,0
KR_7769861873,120.024,2.0,10665,9865,800
KR_7769861873,180.037,3.0,13595,13071,524
KR_7769861873,240.058,4.0,17325,16441,884
KR_7769861873,300.137,5.0,19543,19081,462
KR_7769861873,360.149,6.0,23280,23154,126
KR_7769861873,420.161,7.0,26695,26422,273
KR_7769861873,480.186,8.0,29722,30127,-405
KR_7769861873,540.214,9.0,32467,32499,-32
KR_7769861873,600.222,10.0,36448,35514,934
KR_7769861873,660.234,11.0,39034,39655,-621
KR_7769861873,720.234,12.0,42286,42916,-630
KR_7769861873,780.266,13.0,45065,46873,-1808
KR_7769861873,840.271,14.0,48254,49839,-1585
KR_7769861873,900.273,15.0,51212,53717,-2505
KR_7769861873,960.295,16.0,54791,57910,-3119
KR_7769861873,1020.318,17.01,57443,60959,-3516
KR_7769861873,1080.335,18.01,61375,64203,-2828
KR_7769861873,1140.354,19.01,63582,67721,-4139
KR_7769861873,1154.362,19.24,64340,69025,-4685
KR_7755276121,0.0,0.0,7000,7000,0
KR_7755276121,60.026,1.0,7015,7015,0
KR_7755276121,120.033,2.0,9938,10305,-367
KR_7755276121,180.114,3.0,13850,13392,458
KR_7755276121,240.13,4.0,16717,16763,-46
KR_7755276121,300.161,5.0,20878,20722,156
KR_7755276121,360.178,6.0,23334,24947,-1613
KR_7755276121,420.194,7.0,27447,28333,-886
KR_7755276121,480.199,8.0,30450,31191,-741
KR_7755276121,540.206,9.0,33227,35030,-1803
KR_7755276121,600.221,10.0,36037,38210,-2173
KR_7755276121,660.249,11.0,38675,42331,-3656
KR_7755276121,720.279,12.0,41866,46101,-4235
KR_7755276121,780.286,13.0,45332,49404,-4072
KR_7755276121,840.304,14.01,48826,53091,-4265
KR_7755276121,900.317,15.01,51776,56988,-5212
KR_7755276121,960.337,16.01,55473,60166,-4693
KR_7755276121,1020.352,17.01,59585,63391,-3806
KR_7755276121,1080.356,18.01,63440,65379,-1939
KR_7755276121,1140.366,19.01,66680,68839,-2159
KR_7755276121,1200.37,20.01,69577,72893,-3316
KR_7755276121,1260.37,21.01,71872,76216,-4344
KR_7755276121,1320.398,22.01,74462,78789,-4327
KR_7755276121,1380.422,23.01,78544,83211,-4667
KR_7755276121,1440.429,24.01,80934,86238,-5304
KR_7755276121,1500.443,25.01,85050,89571,-4521
KR_7755276121,1560.449,26.01,88412,93173,-4761
KR_7755276121,1605.73,26.76,90765,97033,-6268
KR_7741999399,0.0,0.0,7000,7000,0
KR_7741999399,60.029,1.0,7025,7015,10
KR_7741999399,120.053,2.0,10165,10731,-566
KR_7741999399,180.121,3.0,13524,14122,-598
KR_7741999399,240.126,4.0,16997,17284,-287
KR_7741999399,300.147,5.0,19628,20289,-661
KR_7741999399,360.168,6.0,22648,23678,-1030
KR_7741999399,420.185,7.0,26718,27144,-426
KR_7741999399,480.208,8.0,29539,30587,-1048
KR_7741999399,540.228,9.0,33111,35285,-2174
KR_7741999399,600.255,10.0,35245,39512,-4267
KR_7741999399,660.263,11.0,39713,41663,-1950
KR_7741999399,720.28,12.0,43676,45598,-1922
KR_7741999399,780.297,13.0,46691,48356,-1665
KR_7741999399,840.319,14.01,49114,51295,-2181
KR_7741999399,900.333,15.01,53568,53287,281
KR_7741999399,960.353,16.01,56327,57291,-964
KR_7741999399,1020.373,17.01,59277,60691,-1414
KR_7741999399,1080.404,18.01,62132,63895,-1763
KR_7741999399,1140.43,19.01,65522,67171,-1649
KR_7741999399,1200.447,20.01,67821,70419,-2598
KR_7741999399,1232.645,20.54,69429,73288,-3859
KR_7712845468,0.0,0.0,7000,7000,0
KR_7712845468,60.032,1.0,7015,7020,-5
KR_7712845468,120.044,2.0,9650,9677,-27
KR_7712845468,180.105,3.0,12423,12410,13
KR_7712845468,240.128,4.0,14924,15187,-263
KR_7712845468,300.161,5.0,17858,17720,138
KR_7712845468,360.163,6.0,21617,20850,767
KR_7712845468,420.195,7.0,24233,23708,525
KR_7712845468,480.197,8.0,26752,27229,-477
KR_7712845468,540.202,9.0,30057,30093,-36
KR_7712845468,600.211,10.0,34034,33147,887
KR_7712845468,660.22,11.0,37574,36788,786
KR_7712845468,720.246,12.0,41368,39979,1389
KR_7712845468,780.278,13.0,44460,43371,1089
KR_7712845468,840.304,14.01,47764,46264,1500
KR_7712845468,900.323,15.01,50479,49563,916
KR_7712845468,960.346,16.01,53388,52443,945
KR_7712845468,1020.36,17.01,56830,54788,2042
KR_7712845468,1080.367,18.01,60674,58524,2150
KR_7712845468,1140.399,19.01,63427,61132,2295
KR_7712845468,1200.409,20.01,67256,64575,2681
KR_7712845468,1260.41,21.01,69682,67724,1958
KR_7712845468,1320.437,22.01,72001,70692,1309
KR_7712845468,1380.439,23.01,73971,76031,-2060
KR_7712845468,1423.14,23.72,77237,77306,-69
KR_7765862550,0.0,0.0,7000,7000,0
KR_7765862550,60.001,1.0,7487,7283,204
KR_7765862550,120.021,2.0,10030,10127,-97
KR_7765862550,180.023,3.0,12273,13888,-1615
KR_7765862550,240.044,4.0,15794,17804,-2010
KR_7765862550,300.099,5.0,18934,21285,-2351
KR_7765862550,360.124,6.0,22922,25016,-2094
KR_7765862550,420.143,7.0,25401,29354,-3953
KR_7765862550,480.163,8.0,28592,32357,-3765
KR_7765862550,540.195,9.0,33759,34774,-1015
KR_7765862550,600.217,10.0,37138,37932,-794
KR_7765862550,660.234,11.0,39333,41590,-2257
KR_7765862550,720.259,12.0,43077,45189,-2112
KR_7765862550,780.283,13.0,47959,47977,-18
KR_7765862550,840.305,14.01,50727,52050,-1323
KR_7765862550,900.309,15.01,53208,55698,-2490
KR_7765862550,945.807,15.76,57623,57382,241
KR_7775300382,0.0,0.0,7000,7000,0
KR_7775300382,60.022,1.0,7025,7427,-402
KR_7775300382,120.025,2.0,10853,10136,717
KR_7775300382,180.042,3.0,14753,13290,1463
KR_7775300382,240.068,4.0,18006,16969,1037
KR_7775300382,300.132,5.0,21621,19815,1806
KR_7775300382,360.158,6.0,24692,23499,1193
KR_7775300382,420.185,7.0,28473,26773,1700
KR_7775300382,480.208,8.0,31777,29908,1869
KR_7775300382,540.237,9.0,34886,33228,1658
KR_7775300382,589.067,9.82,39070,35423,3647
KR_7721908875,0.0,0.0,7000,7000,0
KR_7721908875,60.016,1.0,8147,7015,1132
KR_7721908875,120.025,2.0,11324,11813,-489
KR_7721908875,180.042,3.0,14453,14336,117
KR_7721908875,240.049,4.0,17530,17962,-432
KR_7721908875,300.066,5.0,21458,21004,454
KR_7721908875,360.078,6.0,24281,23416,865
KR_7721908875,420.095,7.0,27377,27344,33
KR_7721908875,480.118,8.0,31727,30730,997
KR_7721908875,540.193,9.0,35108,33427,1681
KR_7721908875,600.208,10.0,38055,37260,795
KR_7721908875,660.22,11.0,40998,40658,340
KR_7721908875,720.237,12.0,44453,43757,696
KR_7721908875,780.258,13.0,47378,47709,-331
KR_7721908875,840.273,14.0,50157,50856,-699
KR_7721908875,900.286,15.0,54945,53570,1375
KR_7721908875,937.367,15.62,56473,55507,966
KR_7779559280,0.0,0.0,7000,7000,0
KR_7779559280,60.001,1.0,7015,7447,-432
KR_7779559280,120.024,2.0,9382,9708,-326
KR_7779559280,180.027,3.0,12632,12889,-257
KR_7779559280,240.054,4.0,15741,15967,-226
KR_7779559280,300.13,5.0,18439,19339,-900
KR_7779559280,360.14,6.0,23644,21732,1912
KR_7779559280,420.162,7.0,27784,25223,2561
KR_7779559280,480.169,8.0,29942,29193,749
KR_7779559280,540.18,9.0,34100,32018,2082
KR_7779559280,600.203,10.0,37420,35943,1477
KR_7779559280,660.223,11.0,40301,38238,2063
KR_7779559280,720.229,12.0,43866,42378,1488
KR_7779559280,780.254,13.0,47774,45639,2135
KR_7779559280,840.259,14.0,51494,49762,1732
KR_7779559280,900.281,15.0,54846,52335,2511
KR_7779559280,960.29,16.0,57986,56350,1636
KR_7779559280,1020.304,17.01,62587,59941,2646
KR_7779559280,1080.336,18.01,65329,63368,1961
KR_7779559280,1113.469,18.56,68069,64358,3711
KR_7773094622,0.0,0.0,7000,7000,0
KR_7773094622,60.018,1.0,7427,7015,412
KR_7773094622,120.041,2.0,10517,11187,-670
KR_7773094622,180.124,3.0,13087,13525,-438
KR_7773094622,240.153,4.0,16348,16615,-267
KR_7773094622,300.16,5.0,19451,20137,-686
KR_7773094622,360.19,6.0,22565,22625,-60
KR_7773094622,420.193,7.0,26104,25757,347
KR_7773094622,480.213,8.0,28803,29625,-822
KR_7773094622,540.226,9.0,31323,32337,-1014
KR_7773094622,600.257,10.0,34773,35815,-1042
KR_7773094622,660.266,11.0,37570,39965,-2395
KR_7773094622,720.296,12.0,42187,42791,-604
KR_7773094622,780.306,13.01,45451,45464,-13
KR_7773094622,840.325,14.01,47785,48510,-725
KR_7773094622,900.34,15.01,50567,52093,-1526
KR_7773094622,960.367,16.01,52948,54666,-1718
KR_7773094622,1020.381,17.01,56587,57194,-607
KR_7773094622,1080.403,18.01,59739,60832,-1093
KR_7773094622,1140.405,19.01,61792,64022,-2230
KR_7773094622,1200.425,20.01,65145,67343,-2198
KR_7773094622,1260.45,21.01,67973,70480,-2507
KR_7773094622,1320.462,22.01,73260,72385,875
KR_7773094622,1380.483,23.01,75182,77091,-1909
KR_7773094622,1394.444,23.24,75691,79061,-3370
KR_7734325185,0.0,0.0,7000,7000,0
KR_7734325185,60.027,1.0,7015,7015,0
KR_7734325185,120.053,2.0,9650,9668,-18
KR_7734325185,180.127,3.0,12621,14068,-1447
KR_7734325185,240.145,4.0,15925,17709,-1784
KR_7734325185,300.149,5.0,19784,20522,-738
KR_7734325185,360.17,6.0,21812,26077,-4265
KR_7734325185,420.178,7.0,25765,28171,-2406
KR_7734325185,480.197,8.0,28216,30887,-2671
KR_7734325185,540.214,9.0,32426,34547,-2121
KR_7734325185,600.234,10.0,37002,37556,-554
KR_7734325185,660.238,11.0,39258,41032,-1774
KR_7734325185,720.257,12.0,42792,44583,-1791
KR_7734325185,780.29,13.0,45166,47784,-2618
KR_7734325185,840.294,14.0,48987,51109,-2122
KR_7734325185,900.309,15.01,52461,54875,-2414
KR_7734325185,960.326,16.01,55229,57323,-2094
KR_7734325185,1020.327,17.01,57951,60624,-2673
KR_7734325185,1080.333,18.01,61486,64678,-3192
KR_7734325185,1140.335,19.01,65288,66879,-1591
KR_7734325185,1200.359,20.01,69507,69136,371
KR_7734325185,1222.333,20.37,71313,70429,884
KR_7742387726,0.0,0.0,7000,7000,0
KR_7742387726,60.015,1.0,7025,7015,10
KR_7742387726,120.03,2.0,9312,10019,-707
KR_7742387726,180.095,3.0,12516,13449,-933
KR_7742387726,240.114,4.0,15686,16110,-424
KR_7742387726,300.119,5.0,18677,18748,-71
KR_7742387726,360.138,6.0,22430,21971,459
KR_7742387726,420.163,7.0,26101,25618,483
KR_7742387726,480.185,8.0,29071,29514,-443
KR_7742387726,540.201,9.0,32349,32923,-574
KR_7742387726,600.228,10.0,35650,36044,-394
KR_7742387726,660.26,11.0,38772,39421,-649
KR_7742387726,720.265,12.0,41592,42663,-1071
KR_7742387726,780.27,13.0,44645,44883,-238
KR_7742387726,840.294,14.0,48369,48263,106
KR_7742387726,900.317,15.01,50929,52850,-1921
KR_7742387726,960.325,16.01,54162,57576,-3414
KR_7742387726,1020.342,17.01,56940,60476,-3536
KR_7742387726,1080.369,18.01,61710,62367,-657
KR_7742387726,1140.381,19.01,64590,65602,-1012
KR_7742387726,1179.692,19.66,65923,67545,-1622
KR_7773218269,0.0,0.0,7000,7000,0
KR_7773218269,60.009,1.0,7015,7015,0
KR_7773218269,120.021,2.0,9753,9921,-168
KR_7773218269,180.093,3.0,13852,14554,-702
KR_7773218269,240.126,4.0,17616,16949,667
KR_7773218269,300.145,5.0,20541,21980,-1439
KR_7773218269,360.156,6.0,24523,25845,-1322
KR_7773218269,420.177,7.0,29369,29534,-165
KR_7773218269,480.203,8.0,32056,32689,-633
KR_7773218269,540.23,9.0,35235,36930,-1695
KR_7773218269,600.237,10.0,38475,39933,-1458
KR_7773218269,660.263,11.0,42300,44232,-1932
KR_7773218269,720.285,12.0,46039,46820,-781
KR_7773218269,780.313,13.01,49490,50985,-1495
KR_7773218269,840.317,14.01,52488,53528,-1040
KR_7773218269,900.327,15.01,55444,57203,-1759
KR_7773218269,960.333,16.01,59074,60242,-1168
KR_7773218269,1020.337,17.01,62725,62941,-216
KR_7773218269,1080.369,18.01,65030,66107,-1077
KR_7773218269,1140.388,19.01,67776,70412,-2636
KR_7773218269,1200.418,20.01,70922,73257,-2335
KR_7773218269,1260.445,21.01,73610,77504,-3894
KR_7773218269,1320.461,22.01,76343,79951,-3608
KR_7773218269,1380.475,23.01,78584,85805,-7221
KR_7773218269,1381.177,23.02,78614,85835,-7221
KR_7706424300,0.0,0.0,7000,7000,0
KR_7706424300,60.013,1.0,7015,7015,0
KR_7706424300,120.032,2.0,11745,10606,1139
KR_7706424300,180.122,3.0,15292,13860,1432
KR_7706424300,240.133,4.0,19998,18009,1989
KR_7706424300,300.145,5.0,23785,20602,3183
KR_7706424300,360.178,6.0,26620,24121,2499
KR_7706424300,420.202,7.0,30785,26913,3872
KR_7706424300,480.233,8.0,34729,30767,3962
KR_7706424300,540.257,9.0,38007,33904,4103
KR_7706424300,600.266,10.0,43146,37189,5957
KR_7706424300,660.29,11.0,46817,40717,6100
KR_7706424300,720.31,12.01,50077,44352,5725
KR_7706424300,780.325,13.01,53637,47139,6498
KR_7706424300,840.353,14.01,57224,49774,7450
KR_7706424300,900.376,15.01,62348,52231,10117
KR_7706424300,923.088,15.38,63771,53483,10288
KR_7766591145,0.0,0.0,7000,7000,0
KR_7766591145,60.012,1.0,7437,7316,121
KR_7766591145,120.028,2.0,11265,10314,951
KR_7766591145,180.1,3.0,14606,14120,486
KR_7766591145,240.108,4.0,18675,17599,1076
KR_7766591145,300.149,5.0,21355,20080,1275
KR_7766591145,360.165,6.0,25379,24925,454
KR_7766591145,420.166,7.0,29624,28001,1623
KR_7766591145,480.171,8.0,32208,30584,1624
KR_7766591145,540.195,9.0,34930,34760,170
KR_7766591145,600.196,10.0,38926,37442,1484
KR_7766591145,660.224,11.0,41622,40729,893
KR_7766591145,720.252,12.0,44706,44717,-11
KR_7766591145,780.277,13.0,48920,47941,979
KR_7766591145,840.279,14.0,51348,50742,606
KR_7766591145,900.29,15.0,54181,54462,-281
KR_7766591145,960.31,16.01,57332,57513,-181
KR_7766591145,1020.334,17.01,61705,59752,1953
KR_7766591145,1029.686,17.16,63490,60037,3453
KR_7769767030,0.0,0.0,7000,7000,0
KR_7769767030,60.005,1.0,7015,7015,0
KR_7769767030,120.025,2.0,9674,9652,22
KR_7769767030,180.113,3.0,13356,13323,33
KR_7769767030,240.146,4.0,16394,16031,363
KR_7769767030,300.177,5.0,20057,20029,28
KR_7769767030,360.181,6.0,23882,23267,615
KR_7769767030,420.199,7.0,26640,26007,633
KR_7769767030,480.206,8.0,29571,30321,-750
KR_7769767030,540.23,9.0,33874,33560,314
KR_7769767030,600.259,10.0,38136,37318,818
KR_7769767030,660.264,11.0,41845,39821,2024
KR_7769767030,720.293,12.0,44146,42825,1321
KR_7769767030,780.321,13.01,46992,47036,-44
KR_7769767030,840.35,14.01,50839,49405,1434
KR_7769767030,900.365,15.01,53732,51808,1924
KR_7769767030,960.38,16.01,58012,55500,2512
KR_7769767030,1020.39,17.01,61271,57783,3488
KR_7769767030,1080.405,18.01,66303,60289,6014
KR_7769767030,1097.707,18.3,67178,61472,5706
KR_7775415978,0.0,0.0,7000,7000,0
KR_7775415978,60.029,1.0,7015,7036,-21
KR_7775415978,120.031,2.0,9166,10547,-1381
KR_7775415978,180.046,3.0,11734,13324,-1590
KR_7775415978,240.054,4.0,14012,16609,-2597
KR_7775415978,300.069,5.0,18149,19221,-1072
KR_7775415978,360.074,6.0,20425,21712,-1287
KR_7775415978,420.095,7.0,25437,25853,-416
KR_7775415978,480.102,8.0,28038,28713,-675
KR_7775415978,540.116,9.0,31324,32556,-1232
KR_7775415978,600.126,10.0,33597,35431,-1834
KR_7775415978,660.14,11.0,36734,39211,-2477
KR_7775415978,720.145,12.0,39248,41818,-2570
KR_7775415978,780.158,13.0,44332,44422,-90
KR_7775415978,840.178,14.0,47304,48014,-710
KR_7775415978,900.19,15.0,51027,50702,325
KR_7775415978,960.203,16.0,53100,54940,-1840
KR_7775415978,1020.216,17.0,57530,57675,-145
KR_7775415978,1080.228,18.0,59524,60521,-997
KR_7775415978,1140.241,19.0,63855,62795,1060
KR_7775415978,1159.486,19.32,66308,63365,2943
KR_7740216370,0.0,0.0,7000,7000,0
KR_7740216370,60.009,1.0,8807,7015,1792
KR_7740216370,120.018,2.0,12506,11114,1392
KR_7740216370,180.032,3.0,16012,13937,2075
KR_7740216370,240.054,4.0,19858,18394,1464
KR_7740216370,300.122,5.0,23841,20959,2882
KR_7740216370,360.145,6.0,27093,23989,3104
KR_7740216370,420.178,7.0,30069,26367,3702
